audio-processed,label_y,mean_pitch,mean_energy,speech_rate
"[-412.64739990234375, 60.31376266479492, 13.619067192077637, -9.622429847717285, 11.972784042358398, -0.013777827844023705, -18.254533767700195, 2.2878966331481934, -14.694029808044434, -1.1782606840133667, -12.756004333496094, -9.008166313171387, -0.1761379837989807, 1.2664800882339478, -0.7609097957611084, 1.883797526359558, -1.5709320306777954, 7.370414733886719, 4.985669136047363, -2.0932960510253906, 0.27217501401901245, 5.218228340148926, -0.6573553085327148, 0.5791689157485962, 2.7374558448791504, -0.9520134925842285, 4.723752021789551, -1.9290237426757812, 6.742934226989746, 0.6985871195793152, 7.440693378448486, 5.420392990112305, 6.696089744567871, 7.863857746124268, 6.185324668884277, 9.214298248291016, 10.488818168640137, 9.59390640258789, 10.669747352600098, 9.357773780822754]",ps,332.66327922770864,0.022525644,45
"[-395.3958435058594, 79.85700988769531, 5.405272483825684, -14.610029220581055, 2.544062852859497, 1.4877068996429443, -15.240957260131836, 2.495250701904297, -12.137969017028809, -3.2228381633758545, -6.870769023895264, -7.5613813400268555, -5.09415864944458, -1.1608301401138306, -4.167272090911865, 3.7420387268066406, -0.6187531352043152, 4.869261741638184, 8.561091423034668, 0.20918667316436768, -0.6827614903450012, 5.11220121383667, -1.6466172933578491, 0.3550364375114441, 0.6143889427185059, -1.3007242679595947, 1.7332417964935303, -1.5209941864013672, 3.376392364501953, 0.02037249132990837, 5.103609085083008, 0.3627956807613373, 4.671407222747803, 5.062284469604492, 4.893215179443359, 7.853569984436035, 7.311192989349365, 8.784196853637695, 10.277583122253418, 10.43344783782959]",ps,263.40232270659845,0.026388802,51
"[-423.828125, 70.47329711914062, 25.4002628326416, -9.11092472076416, 5.112485408782959, 1.2599589824676514, -8.33651065826416, 5.735980033874512, -20.300947189331055, -3.22294545173645, -15.590847969055176, -12.049623489379883, -3.46706223487854, -3.631016254425049, 0.3400942385196686, 1.9677919149398804, -0.765255331993103, 8.228241920471191, 4.14480447769165, 5.123123645782471, 0.14038461446762085, 6.911953926086426, 0.4677678346633911, -1.0273288488388062, 0.9653455018997192, 0.5641575455665588, 3.5718867778778076, -0.1118849590420723, 5.273428916931152, -0.8008639812469482, 5.959416389465332, 1.1489146947860718, 1.0807287693023682, 2.257845401763916, 5.372747898101807, 10.485342979431152, 13.05075740814209, 12.458039283752441, 13.429954528808594, 9.292499542236328]",ps,338.8978644883897,0.025782395,55
"[-508.53338623046875, 95.06605529785156, -3.8797895908355713, -3.8467228412628174, 3.953284740447998, 14.15328311920166, -17.425235748291016, 1.8534878492355347, -11.737418174743652, -5.292764663696289, -0.18039052188396454, -2.6715219020843506, 3.7343974113464355, -1.755542278289795, 0.019033677875995636, -2.467952251434326, 0.475142240524292, 3.2278859615325928, 8.890971183776855, -2.084681510925293, -1.8758721351623535, 1.9024693965911865, -5.359040260314941, 3.0456154346466064, 4.586287498474121, 4.380446434020996, 7.082782745361328, 3.9211230278015137, 8.415032386779785, 3.4973018169403076, 1.7745330333709717, 2.5403897762298584, 8.21286392211914, 8.432934761047363, 9.300250053405762, 12.217710494995117, 9.52983570098877, 9.03586483001709, 6.247358322143555, 5.016948223114014]",ps,299.47059420191414,0.013211937,31
"[-405.8252258300781, 66.61296081542969, -1.7105036973953247, -6.297308921813965, 5.937726020812988, 3.412914991378784, -14.893980979919434, 2.412062168121338, -11.293475151062012, -2.4179680347442627, -6.589230060577393, -10.069167137145996, 0.10906048864126205, -2.367097854614258, -2.0997962951660156, 1.3294135332107544, -3.4432592391967773, 1.1000458002090454, 7.975261688232422, -0.9321039319038391, 3.5335912704467773, 6.168673038482666, -1.7709503173828125, -0.8088756799697876, 2.848872661590576, -2.147376775741577, 4.006091117858887, -1.6650402545928955, 3.109489679336548, 0.1763608455657959, 3.288773536682129, 0.8559674024581909, 0.8069919943809509, 2.6623032093048096, 3.147129535675049, 7.145627975463867, 9.602144241333008, 12.388896942138672, 13.083602905273438, 11.663434028625488]",ps,269.21563213546165,0.02095055,57
"[-424.00164794921875, 59.67215347290039, 6.502183437347412, 3.7920970916748047, 11.7669038772583, -4.751411437988281, -18.260040283203125, 1.6541177034378052, -11.795363426208496, -8.141149520874023, -10.598176002502441, -11.45275592803955, -1.5157114267349243, -2.0482680797576904, -2.344506025314331, 3.590069055557251, 0.5536789894104004, 6.226343631744385, 8.078186988830566, -1.7586129903793335, -0.7674555778503418, 3.0284438133239746, -2.5229623317718506, 1.0116302967071533, 1.9607527256011963, 0.6004895567893982, 4.426455974578857, -0.7675397992134094, 4.504700183868408, -0.6918642520904541, 2.7613630294799805, 0.5839589238166809, 3.8768110275268555, 7.282966613769531, 9.630309104919434, 13.32309341430664, 14.98115348815918, 12.420425415039062, 10.813111305236816, 7.115540981292725]",ps,349.4824734757477,0.020978674,48
"[-406.03082275390625, 81.51492309570312, 17.907209396362305, -11.160038948059082, 0.058459050953388214, 12.031331062316895, -12.355549812316895, -2.8605141639709473, -15.879399299621582, -4.773172855377197, -8.655218124389648, -10.759078025817871, -6.933613300323486, -1.3193129301071167, -7.98388147354126, 0.16570711135864258, -5.067910671234131, 3.0595483779907227, 9.845731735229492, -1.8507097959518433, -0.8502243757247925, 1.4273825883865356, -0.8396783471107483, 1.171979546546936, 1.1580476760864258, -2.069664478302002, 2.284393548965454, -1.5477063655853271, 4.259479999542236, -0.8744297027587891, 3.4118728637695312, -1.7179079055786133, 6.062604904174805, 5.006298065185547, 8.306694984436035, 10.090250968933105, 9.414143562316895, 9.028977394104004, 11.090930938720703, 9.441222190856934]",ps,292.70944936409165,0.031188281,54
"[-438.1075744628906, 75.37620544433594, 9.303610801696777, -3.0031285285949707, 8.54520320892334, -0.14810596406459808, -17.583362579345703, 2.1837615966796875, -11.279496192932129, -0.3413683772087097, -10.37448501586914, -11.237274169921875, -0.5548957586288452, -3.4301164150238037, -2.267723321914673, 0.47545450925827026, -1.8531687259674072, 7.03761625289917, 7.280106067657471, 0.6820724010467529, -0.8632771372795105, 1.4459564685821533, -2.7685954570770264, 1.1478259563446045, 1.7078450918197632, -0.754482090473175, 2.3847343921661377, 0.24044407904148102, 3.7745378017425537, -1.61360502243042, 0.4877498149871826, -0.07475153356790543, 0.3338089883327484, 3.31516170501709, 4.263572692871094, 6.517735481262207, 9.848995208740234, 10.101461410522461, 11.387162208557129, 9.881719589233398]",ps,259.99782561599795,0.022737358,42
"[-404.64434814453125, 58.54188537597656, 10.536714553833008, 8.816238403320312, 7.014522552490234, -3.334804058074951, -14.825127601623535, -0.17478175461292267, -10.934952735900879, -8.202547073364258, -9.685481071472168, -14.318469047546387, -6.711974620819092, -0.3196262717247009, -4.959635257720947, -3.4055356979370117, -3.139650583267212, 3.421656847000122, 6.649266719818115, 1.403147578239441, 1.110518217086792, 3.4589731693267822, -0.1120755672454834, -0.9065998792648315, 0.6748168468475342, 0.7545918822288513, 3.863056182861328, 1.330398678779602, 5.894404888153076, -0.45787742733955383, 3.548414468765259, 1.1144020557403564, 1.8280596733093262, 5.893301486968994, 10.69345760345459, 15.449188232421875, 15.556915283203125, 12.63902473449707, 8.372079849243164, 4.784861087799072]",ps,303.0487584217623,0.026972387,50
"[-399.4076843261719, 85.91150665283203, 24.240297317504883, 0.31986457109451294, -13.621954917907715, -12.329100608825684, -16.263458251953125, -1.0792347192764282, -14.796525001525879, -8.76568603515625, -6.501399040222168, -10.626072883605957, -5.14607048034668, 2.9969794750213623, -0.8102315068244934, -2.865410327911377, 1.298317313194275, -1.4266396760940552, 0.8038309812545776, -1.5231256484985352, -1.8811780214309692, 3.783705472946167, 0.1946174055337906, 2.8931586742401123, 5.913003444671631, -3.3326590061187744, 4.842111110687256, -1.6272250413894653, 5.561608791351318, 1.8911006450653076, 1.623855710029602, 4.0917439460754395, 5.4702935218811035, 5.999788761138916, 4.968488693237305, 9.744983673095703, 8.768492698669434, 9.900430679321289, 10.983776092529297, 10.159174919128418]",ps,297.1662983016855,0.036571685,53
"[-409.9707946777344, 86.49443817138672, 17.868227005004883, -8.006293296813965, 5.3551025390625, 3.8045132160186768, -15.208992958068848, -0.723335325717926, -18.568323135375977, -1.332519769668579, -7.687050819396973, -11.315601348876953, -1.417665719985962, -0.7700498104095459, -2.316845655441284, -0.828289270401001, -3.6607489585876465, 6.741331100463867, 4.426726341247559, -3.0078465938568115, -2.2674314975738525, 1.5475002527236938, -1.3347113132476807, 2.418905735015869, -1.6317625045776367, -0.6786327958106995, -0.9982812404632568, -1.7292215824127197, 6.4014716148376465, -0.9801525473594666, 5.47104549407959, 1.6123754978179932, 2.321000814437866, 1.1729943752288818, 1.5507203340530396, 3.2733640670776367, 8.249407768249512, 10.588711738586426, 15.4327974319458, 13.340106010437012]",ps,276.46714081180784,0.024492739,44
"[-502.7746276855469, 81.84484100341797, 16.018373489379883, 11.151568412780762, 4.315849304199219, 12.935162544250488, -15.437641143798828, -5.227301120758057, -17.12090301513672, -3.2586519718170166, -7.632373809814453, -4.741056442260742, -0.6442809700965881, -2.9493396282196045, -2.3535962104797363, -0.7838348746299744, -0.6889803409576416, 6.744266510009766, 8.667744636535645, 1.1378185749053955, 2.9640421867370605, 0.5920163989067078, 1.0197662115097046, 6.069443225860596, 3.60695481300354, 5.110864162445068, 4.284636974334717, 0.4225917160511017, 6.62284517288208, -0.39164337515830994, 0.8429620862007141, 1.1013178825378418, 3.390686273574829, 7.243711471557617, 6.08536434173584, 7.852776050567627, 6.198357105255127, 8.977051734924316, 8.694957733154297, 5.561270236968994]",ps,375.3568671349102,0.015168868,44
"[-423.51226806640625, 81.01234436035156, 12.3710298538208, -4.856968402862549, 6.8585686683654785, 2.8601675033569336, -10.906731605529785, -1.3282314538955688, -12.625343322753906, -7.922857761383057, -6.863405704498291, -11.305091857910156, -5.34788703918457, -1.1468502283096313, -6.21931791305542, -3.5639305114746094, -3.5023186206817627, 2.157809019088745, 7.221770286560059, -0.7853432893753052, 2.4171297550201416, 6.463944435119629, -0.8879519104957581, 0.7830239534378052, 0.7055392861366272, -0.47289690375328064, 2.8415307998657227, -0.052903883159160614, 3.743680715560913, -1.2527201175689697, 5.8783416748046875, 1.4986997842788696, 0.6143267750740051, -1.9219181537628174, -0.1472063660621643, 4.282374382019043, 6.68280553817749, 10.962078094482422, 12.28702163696289, 13.65874195098877]",ps,288.6684720049371,0.025191613,47
"[-384.5853271484375, 82.650146484375, -6.331822395324707, -18.4769229888916, 1.9032397270202637, 3.3018598556518555, -12.180805206298828, 4.264837741851807, -7.458186626434326, -2.91731858253479, -5.710443496704102, -9.014540672302246, -3.031383752822876, -1.4933780431747437, -0.5484679341316223, -0.0361776165664196, -1.2524774074554443, 2.5197081565856934, 10.406150817871094, 0.7124372720718384, -0.5368656516075134, 4.9264655113220215, 0.13225458562374115, -1.4006972312927246, 3.162895679473877, -2.5813956260681152, 2.400460720062256, 0.6716434955596924, 3.3673667907714844, 2.1934890747070312, 3.910221576690674, -0.4328947365283966, 0.42011886835098267, -1.0911486148834229, 3.0182929039001465, 7.044788360595703, 10.552071571350098, 13.444098472595215, 16.33229637145996, 12.761000633239746]",ps,267.2758636837691,0.025842514,51
"[-420.2598571777344, 90.5854263305664, 19.53118133544922, -8.195514678955078, -22.89133071899414, -7.114901542663574, -9.054265022277832, 5.462508201599121, -11.526834487915039, -2.9776275157928467, -3.768869161605835, -10.143049240112305, -4.223804473876953, 3.3352210521698, -1.5098401308059692, -0.785150945186615, -1.4807196855545044, -2.2540767192840576, 4.228002548217773, -3.6135780811309814, -1.284813642501831, 8.063289642333984, -2.9272193908691406, 4.931326866149902, 5.756124496459961, 0.22748154401779175, 6.239518642425537, 1.553863525390625, 5.012761116027832, 0.5055955052375793, 8.376011848449707, 0.5001778602600098, 3.869246482849121, 2.015256404876709, -0.8947063684463501, 1.2785511016845703, 1.6300678253173828, 5.56282377243042, 9.051955223083496, 10.348252296447754]",ps,301.6669432270812,0.024748772,52
"[-475.6604919433594, 98.54595184326172, -13.831221580505371, -1.7819570302963257, 0.3529776334762573, 8.413128852844238, -18.448286056518555, -1.3302533626556396, -10.255217552185059, -4.861746788024902, -1.8153812885284424, -8.08974838256836, 1.3187559843063354, -0.8197399377822876, 1.9767286777496338, -3.376044511795044, -0.9618712663650513, 6.770533561706543, 11.286030769348145, 0.3029521107673645, 2.066174030303955, 3.1316678524017334, -3.6233487129211426, 3.3133621215820312, 2.0171780586242676, 1.3002526760101318, 4.4508562088012695, 0.0880105197429657, 6.329198360443115, 2.238579750061035, 3.2796554565429688, 2.4649739265441895, 4.1932268142700195, 4.684389591217041, 3.424203395843506, 7.648751258850098, 7.3504438400268555, 7.621243476867676, 9.729050636291504, 9.093422889709473]",ps,330.996447709317,0.00860059,26
"[-415.5316467285156, 74.95423126220703, -3.3102426528930664, 3.5708565711975098, 9.772638320922852, -9.433004379272461, -19.568954467773438, -1.4063568115234375, -13.534553527832031, -4.727482795715332, -8.23957347869873, -7.0813469886779785, -2.2180428504943848, 0.3456505537033081, -2.1996569633483887, 2.1657943725585938, -0.6845800876617432, 3.1344714164733887, 9.517873764038086, -0.42270174622535706, -0.019239919260144234, 5.50778865814209, -2.6192407608032227, 1.3833290338516235, 3.3451972007751465, 0.6114768385887146, 4.3376617431640625, 1.6206656694412231, 6.286166191101074, 0.06298941373825073, 2.7544784545898438, -1.716499924659729, 2.5791287422180176, 6.701756954193115, 8.501768112182617, 11.591997146606445, 12.138978958129883, 11.827881813049316, 8.197425842285156, 3.9436564445495605]",ps,272.7926681750539,0.02000745,43
"[-385.5061340332031, 83.58346557617188, -5.4231767654418945, -14.966695785522461, 1.1487189531326294, -3.2496085166931152, -12.520308494567871, 4.1868510246276855, -9.149819374084473, -3.2964565753936768, -7.209758281707764, -11.259819030761719, -0.3271853029727936, -2.734131097793579, -1.3109471797943115, 0.3277597427368164, -6.446078300476074, 5.565107345581055, 5.023797988891602, -1.2417514324188232, 1.7232154607772827, 4.863672256469727, -0.4535326063632965, 0.23925276100635529, 1.625662922859192, -1.2804394960403442, 1.941630244255066, -2.6327600479125977, 3.192257881164551, 0.00456957658752799, 4.698558807373047, -1.6387523412704468, 0.21937920153141022, 1.1454792022705078, 0.14298883080482483, 4.057028293609619, 5.210668087005615, 6.0985307693481445, 10.189266204833984, 10.27713394165039]",ps,249.74864295872413,0.018770104,52
"[-397.1708679199219, 65.24197387695312, -1.0431607961654663, 0.46562132239341736, 8.398340225219727, -7.497772693634033, -23.06640625, -0.1601620465517044, -12.195600509643555, -6.319695472717285, -12.155231475830078, -8.310482025146484, 0.09328415989875793, -0.41645631194114685, -1.9828245639801025, 3.912815570831299, -0.8634625673294067, 4.533322334289551, 7.835063457489014, -2.076586961746216, 1.4647257328033447, 3.0103259086608887, -2.405883550643921, 1.5031399726867676, 2.8002352714538574, -0.2215990573167801, 4.33626127243042, 0.25896626710891724, 4.083819389343262, 1.1901603937149048, 4.025522708892822, 1.3095824718475342, 5.579188346862793, 9.050869941711426, 9.22270679473877, 11.79905891418457, 9.944060325622559, 8.880921363830566, 6.61954927444458, 5.308626174926758]",ps,352.7575598966501,0.021494841,48
"[-384.3920593261719, 88.56123352050781, -2.523969888687134, -17.17391014099121, -3.815275192260742, 3.2317802906036377, -13.014643669128418, -4.322534084320068, -12.631021499633789, -5.843466281890869, -9.157476425170898, -7.188084602355957, -3.6006836891174316, 0.5885096192359924, -1.7419381141662598, -0.259103924036026, -3.1277730464935303, -0.09195473790168762, 8.238844871520996, -0.8653649687767029, -2.9853436946868896, 6.74388313293457, -1.5030041933059692, -0.7858192920684814, 0.7048934102058411, 1.2375062704086304, 1.2375562191009521, 2.268589735031128, 1.5039564371109009, -1.5118049383163452, 5.009884357452393, -1.3172330856323242, 2.256174087524414, 3.3301758766174316, 4.026429653167725, 11.423047065734863, 11.884405136108398, 13.680106163024902, 14.044116020202637, 12.919258117675781]",ps,306.55686752597234,0.027515024,57
"[-389.6211853027344, 84.62599182128906, 1.7962532043457031, -2.7023520469665527, 6.398419380187988, -7.015193462371826, -23.102928161621094, 1.5561286211013794, -14.485220909118652, -1.940330982208252, -11.109786987304688, -8.191167831420898, -1.4272897243499756, 0.4057469069957733, -3.448615312576294, 2.257377862930298, -2.8991925716400146, 2.3105928897857666, 9.900625228881836, -2.2058968544006348, -0.3601793050765991, 5.0095295906066895, -4.9576334953308105, 1.7741798162460327, 2.5335793495178223, -3.086763620376587, 1.1338804960250854, -0.47387930750846863, 2.996537208557129, 0.4910902678966522, 2.9107954502105713, -0.22903290390968323, 2.8814280033111572, -0.6224501132965088, 4.478261947631836, 7.270962238311768, 7.041506767272949, 9.909614562988281, 10.38469123840332, 10.45403003692627]",ps,261.5092682988263,0.02530753,46
"[-406.90557861328125, 85.9603500366211, 28.611963272094727, 0.6895352602005005, -24.859355926513672, -13.693098068237305, -16.657129287719727, 1.7699650526046753, -15.483837127685547, -6.454488277435303, -2.5190305709838867, -10.500362396240234, -2.1552035808563232, 0.8379366993904114, -4.728976726531982, -0.05900423228740692, 1.3149102926254272, 7.44345760345459, 8.210286140441895, -0.2179853320121765, 3.9310457706451416, 3.4249186515808105, -5.759097099304199, 1.3906059265136719, -0.2942109704017639, -1.1591770648956299, 5.930637359619141, -1.010279893875122, 3.1160335540771484, 0.5502565503120422, 3.542376756668091, -0.31496119499206543, 1.5101794004440308, 5.8804931640625, 0.5870229005813599, 9.317402839660645, 9.631013870239258, 10.133617401123047, 14.796239852905273, 11.186639785766602]",ps,361.3811740562128,0.029127294,60
"[-469.7269592285156, 98.47801971435547, 14.52515983581543, 10.473165512084961, -10.372875213623047, 0.23896245658397675, -27.886932373046875, -0.30630749464035034, -20.716585159301758, -8.895545959472656, 1.267549753189087, -8.31987190246582, 1.0022450685501099, 1.4163768291473389, -3.164891004562378, -5.9592390060424805, 3.0358753204345703, 2.2724497318267822, 7.507870197296143, 0.5634284615516663, -2.7676827907562256, 1.6029677391052246, -4.026762008666992, 3.994969129562378, 3.763390064239502, 1.7100259065628052, 6.259605884552002, 1.6985728740692139, 7.412893295288086, 3.1206467151641846, 6.278220176696777, 5.370299816131592, 8.356975555419922, 10.561113357543945, 5.233757019042969, 9.399545669555664, 6.2673444747924805, 5.1328444480896, 8.697027206420898, 7.500248432159424]",ps,306.5226122978275,0.014972658,33
"[-475.61639404296875, 118.29574584960938, 4.500423908233643, -23.801786422729492, -16.448640823364258, 15.661149024963379, -20.940153121948242, -7.853137016296387, -11.01731014251709, -7.2946457862854, -0.9159753918647766, -9.303696632385254, -0.47434407472610474, 3.4219415187835693, -7.367058277130127, -1.6665257215499878, 2.2743353843688965, 6.466643810272217, 11.4052095413208, -0.12790627777576447, -1.7173911333084106, 2.7588510513305664, -2.870713710784912, 5.538914203643799, 5.1022114753723145, -1.9237542152404785, 3.9008469581604004, 1.3368639945983887, 6.0706868171691895, -0.3116246163845062, 5.183340549468994, -0.13061802089214325, 7.936566352844238, 7.007365703582764, 6.234906196594238, 13.321541786193848, 10.985593795776367, 12.555386543273926, 9.23409366607666, 9.89271068572998]",ps,309.70425833518,0.013536088,37
"[-399.5682678222656, 76.0048599243164, -5.636317729949951, -9.039335250854492, -0.3875860571861267, -1.4439058303833008, -11.354631423950195, 2.8350319862365723, -11.73583984375, -3.11796498298645, -4.430883884429932, -5.163263320922852, -2.157442569732666, -0.27795565128326416, 0.21662987768650055, 3.326735258102417, -4.504249572753906, 1.2008843421936035, 10.105087280273438, -0.9829459190368652, 0.5661687850952148, 8.096179962158203, 0.8587355613708496, -1.149939775466919, 3.044253349304199, 0.1572999805212021, 1.4519871473312378, -0.7098379135131836, 3.80295991897583, 0.41065335273742676, 4.406652927398682, 1.2657220363616943, 6.466341972351074, 7.416553497314453, 11.313851356506348, 13.414597511291504, 11.205496788024902, 10.9531888961792, 5.530855655670166, 3.159959554672241]",ps,310.2449548020623,0.022233319,41
"[-466.9529724121094, 89.52159881591797, -0.76792973279953, 5.853468418121338, 0.8072332739830017, 3.902749538421631, -20.428733825683594, -3.229959487915039, -11.680900573730469, -7.95175313949585, 0.12680068612098694, -7.854659080505371, -1.58475661277771, 1.3710869550704956, -7.801502227783203, -1.234266757965088, 0.8076093196868896, 4.190402507781982, 7.552950859069824, -1.1498373746871948, 0.19289197027683258, 3.1339328289031982, -5.423047065734863, 4.568595886230469, 1.8390647172927856, 0.9501915574073792, 5.763637065887451, 1.0853062868118286, 6.05632209777832, 1.066764235496521, 1.7941678762435913, 2.8445327281951904, 6.324658393859863, 9.168938636779785, 12.239045143127441, 15.159064292907715, 13.716279983520508, 11.762008666992188, 10.299067497253418, 6.560498237609863]",ps,308.8389956417096,0.014782812,37
"[-472.9109191894531, 100.15144348144531, -6.361602306365967, -7.452820301055908, 1.9079113006591797, 10.912435531616211, -19.531352996826172, -3.932058811187744, -12.462434768676758, -2.671475648880005, -1.6412336826324463, -6.844564914703369, 0.5365030169487, -2.0320053100585938, -5.945263385772705, -1.061934232711792, 3.0972018241882324, 5.776805400848389, 8.560883522033691, -0.15008018910884857, -3.605975866317749, 2.5813181400299072, -1.5729483366012573, 1.5774575471878052, 1.7759045362472534, 1.4208751916885376, 4.787905693054199, 2.6255135536193848, 7.751010417938232, 1.8135311603546143, 5.743680953979492, 3.7697207927703857, 7.481314182281494, 9.4348783493042, 10.951136589050293, 15.546448707580566, 11.245390892028809, 11.118398666381836, 6.950351715087891, 6.361512660980225]",ps,287.83553307238043,0.015961355,41
"[-413.183349609375, 76.85554504394531, 15.181199073791504, -3.1594743728637695, -0.6088400483131409, -2.6322810649871826, -10.782489776611328, 5.16212272644043, -14.299017906188965, -7.889852046966553, -10.199344635009766, -14.287919044494629, -5.889351844787598, -2.684452533721924, -3.5915584564208984, -1.5820602178573608, -0.33150967955589294, 3.589931011199951, 9.069029808044434, 1.3993520736694336, 1.2692599296569824, 1.2169241905212402, -1.2913585901260376, -1.8146661520004272, -1.3740439414978027, -1.1099411249160767, 1.4253517389297485, -2.1116561889648438, 3.3703062534332275, -2.3442280292510986, 3.7724010944366455, 1.416952133178711, 1.9293767213821411, 6.430756568908691, 8.008584976196289, 12.541156768798828, 14.081280708312988, 14.228155136108398, 12.423009872436523, 8.239659309387207]",ps,323.78341648631084,0.025894606,51
"[-420.78387451171875, 60.36420822143555, 6.209626197814941, 3.6914610862731934, 6.337581634521484, 0.43750765919685364, -12.327600479125977, 1.854933738708496, -11.597495079040527, -7.238180160522461, -6.3032941818237305, -10.641743659973145, -2.6570496559143066, 1.912488341331482, -1.7341803312301636, -0.9459551572799683, -2.8783771991729736, 2.749437093734741, 7.322366714477539, -1.226737141609192, 2.421996831893921, 3.7125329971313477, -0.8205112218856812, -2.9363255500793457, 2.6072797775268555, 0.06274445354938507, 1.540865421295166, 0.24856163561344147, 3.8163106441497803, 0.26563647389411926, 2.171088695526123, 0.29323238134384155, 1.9123239517211914, 6.316460609436035, 6.911657333374023, 10.637770652770996, 12.199810981750488, 11.56946086883545, 9.13776969909668, 8.350576400756836]",ps,285.5009925324809,0.02308642,48
"[-435.4671325683594, 76.81804656982422, 11.765966415405273, -2.8224844932556152, 6.020331382751465, 5.61381721496582, -11.567996978759766, -1.788405418395996, -15.769387245178223, -1.7696443796157837, -8.459823608398438, -7.982236385345459, -3.5553019046783447, -1.3117690086364746, -2.058774471282959, 0.43060389161109924, -5.406782627105713, 2.3708064556121826, 6.159112453460693, -2.2937488555908203, 0.8351473212242126, 3.137312173843384, -0.06540793925523758, 0.8897947669029236, 0.6976200938224792, 0.8864965438842773, 2.203073263168335, -1.387495517730713, 4.942988395690918, -0.7041720747947693, 3.1284656524658203, -0.669697105884552, 0.599190354347229, -0.22038935124874115, 3.2422258853912354, 7.161835193634033, 7.883103370666504, 11.812010765075684, 11.542778015136719, 11.696697235107422]",ps,305.0763830872796,0.023096373,50
"[-400.33575439453125, 50.36112976074219, 11.528199195861816, 3.484741687774658, 5.58141565322876, -2.234182119369507, -9.50611400604248, 0.9013336300849915, -16.199081420898438, -5.643775939941406, -9.458733558654785, -13.221378326416016, -3.3921844959259033, -0.36105430126190186, -2.3454761505126953, 3.727412462234497, -2.845612049102783, 4.4933977127075195, 7.991804599761963, 1.4904725551605225, 1.0531010627746582, 3.7974789142608643, 1.1033059358596802, -0.5392340421676636, 1.5852208137512207, 2.112905740737915, 1.97880220413208, -1.742002248764038, 4.28825569152832, -0.75457763671875, 6.903127193450928, 3.912353038787842, 7.5743303298950195, 9.771585464477539, 8.221853256225586, 13.933656692504883, 10.218596458435059, 7.692121982574463, 7.802987098693848, 5.708676338195801]",ps,342.5227237850433,0.027854802,49
"[-481.1142272949219, 81.5969467163086, 4.755220890045166, 13.127763748168945, 1.3112871646881104, 9.4259033203125, -20.327938079833984, 2.1452860832214355, -16.629701614379883, -14.772256851196289, -5.738901615142822, -11.097817420959473, -3.064093828201294, -2.6093883514404297, -1.207119107246399, 1.6331502199172974, 3.408461093902588, 8.983434677124023, 11.218574523925781, -0.7878245711326599, 1.16119384765625, 2.9904656410217285, -4.582919120788574, 4.257754325866699, 0.8073424696922302, 0.6253524422645569, 5.977354526519775, 0.8723335862159729, 6.040490627288818, 2.363853693008423, 4.559436798095703, 5.853402137756348, 8.719673156738281, 11.593339920043945, 11.753030776977539, 14.244133949279785, 11.967877388000488, 9.56311321258545, 8.635773658752441, 6.028608322143555]",ps,329.72391221861176,0.013869569,41
"[-427.3815002441406, 46.823272705078125, 3.8468945026397705, 8.941548347473145, 12.864623069763184, -4.469624996185303, -10.772828102111816, 0.13230137526988983, -13.688576698303223, -10.350964546203613, -10.339218139648438, -6.59392786026001, -2.543193817138672, -1.3975284099578857, 0.8670340180397034, 1.7999238967895508, 1.4074734449386597, 7.418631553649902, 10.107760429382324, 2.7376036643981934, 1.6318522691726685, 4.3921613693237305, 1.1516534090042114, 1.6282907724380493, 4.235184669494629, 2.177354097366333, 3.4044013023376465, 0.8978704810142517, 4.385612487792969, -0.49337664246559143, 3.9861109256744385, 2.911290407180786, 8.204000473022461, 10.47154426574707, 11.576467514038086, 13.146029472351074, 9.37771224975586, 6.894307613372803, 5.089858531951904, 4.022408962249756]",ps,356.90858734585186,0.02728925,51
"[-407.75848388671875, 64.39907836914062, 1.4105242490768433, 0.047025229781866074, 12.226984977722168, -4.701355457305908, -19.299522399902344, 1.4588813781738281, -12.722064971923828, -5.963130950927734, -13.677454948425293, -7.068325519561768, -0.562643826007843, -1.9891033172607422, -1.017755389213562, 1.8098291158676147, -0.9680059552192688, 3.2265772819519043, 7.1266045570373535, -0.6445200443267822, 2.348742723464966, 4.567782878875732, -0.6003783941268921, 2.585283041000366, 1.0746254920959473, 0.03746702894568443, 1.0688623189926147, -0.5875428318977356, 5.799042224884033, 0.40707239508628845, 3.1929564476013184, 3.3946690559387207, 7.458767414093018, 11.464119911193848, 11.617806434631348, 12.739495277404785, 12.547537803649902, 8.394733428955078, 4.74913215637207, 3.9685592651367188]",ps,313.63857066848533,0.027097508,48
"[-407.5440979003906, 67.49382019042969, 5.710091590881348, 0.8220754861831665, 10.353767395019531, -2.039217472076416, -19.62818717956543, 4.17558479309082, -14.037586212158203, -0.23762546479701996, -11.430922508239746, -6.747249603271484, 3.51735258102417, -0.6642075181007385, -2.4858641624450684, 0.5150151252746582, -2.568263292312622, 3.8289077281951904, 6.872971057891846, 0.5010983347892761, 0.8755959868431091, 3.429426908493042, -2.387860059738159, 1.507919430732727, 1.6807464361190796, -0.6842763423919678, 0.7226973176002502, -1.480545997619629, 3.508026361465454, -1.4811813831329346, 4.101147174835205, 2.3504512310028076, 4.4388813972473145, 5.050354480743408, 5.270616054534912, 7.488287448883057, 10.301501274108887, 8.649173736572266, 11.781450271606445, 10.66535758972168]",ps,268.46954989367964,0.021999015,48
