,speech,label
2462,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hole_ps.wav,ps
2463,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_home_ps.wav,ps
2464,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hurl_ps.wav,ps
2465,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hush_ps.wav,ps
2466,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jail_ps.wav,ps
2467,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jar_ps.wav,ps
2468,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_join_ps.wav,ps
2469,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_judge_ps.wav,ps
2470,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jug_ps.wav,ps
2471,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_juice_ps.wav,ps
2472,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keen_ps.wav,ps
2473,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keep_ps.wav,ps
2474,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keg_ps.wav,ps
2475,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kick_ps.wav,ps
2476,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kill_ps.wav,ps
2477,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_king_ps.wav,ps
2478,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kite_ps.wav,ps
2479,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_knock_ps.wav,ps
2480,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_late_ps.wav,ps
2481,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_laud_ps.wav,ps
2482,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lean_ps.wav,ps
2483,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_learn_ps.wav,ps
2484,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lease_ps.wav,ps
2485,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lid_ps.wav,ps
2486,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_life_ps.wav,ps
2487,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_limb_ps.wav,ps
2488,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_live_ps.wav,ps
2489,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_loaf_ps.wav,ps
2490,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_long_ps.wav,ps
2491,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lore_ps.wav,ps
2492,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lose_ps.wav,ps
2493,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lot_ps.wav,ps
2494,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_love_ps.wav,ps
2495,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_luck_ps.wav,ps
2496,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_make_ps.wav,ps
2497,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_match_ps.wav,ps
2498,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_merge_ps.wav,ps
2499,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mess_ps.wav,ps
2500,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_met_ps.wav,ps
2501,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mill_ps.wav,ps
2502,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mob_ps.wav,ps
2503,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mode_ps.wav,ps
2504,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mood_ps.wav,ps
2505,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_moon_ps.wav,ps
2506,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mop_ps.wav,ps
2507,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mouse_ps.wav,ps
2508,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_nag_ps.wav,ps
2509,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_name_ps.wav,ps
2510,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_near_ps.wav,ps
2511,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_neat_ps.wav,ps
2512,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_nice_ps.wav,ps
2513,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_note_ps.wav,ps
2514,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_numb_ps.wav,ps
2515,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pad_ps.wav,ps
2516,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_page_ps.wav,ps
2517,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pain_ps.wav,ps
2518,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pass_ps.wav,ps
2519,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pearl_ps.wav,ps
2520,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_peg_ps.wav,ps
2521,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_perch_ps.wav,ps
2522,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_phone_ps.wav,ps
2523,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pick_ps.wav,ps
2524,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pike_ps.wav,ps
2525,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pole_ps.wav,ps
2526,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pool_ps.wav,ps
2527,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_puff_ps.wav,ps
2528,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rag_ps.wav,ps
2529,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_raid_ps.wav,ps
2530,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rain_ps.wav,ps
2531,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_raise_ps.wav,ps
2532,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rat_ps.wav,ps
2533,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_reach_ps.wav,ps
2534,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_read_ps.wav,ps
2535,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_red_ps.wav,ps
2536,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ring_ps.wav,ps
2537,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ripe_ps.wav,ps
2538,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_road_ps.wav,ps
2539,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_room_ps.wav,ps
2540,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rose_ps.wav,ps
2541,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rot_ps.wav,ps
2542,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rough_ps.wav,ps
2543,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rush_ps.wav,ps
2544,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_said_ps.wav,ps
2545,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sail_ps.wav,ps
2546,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_search_ps.wav,ps
2547,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_seize_ps.wav,ps
2548,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sell_ps.wav,ps
2549,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shack_ps.wav,ps
2550,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shall_ps.wav,ps
2551,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shawl_ps.wav,ps
2552,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sheep_ps.wav,ps
2553,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shirt_ps.wav,ps
2554,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_should_ps.wav,ps
2555,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shout_ps.wav,ps
2556,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_size_ps.wav,ps
2557,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soap_ps.wav,ps
2558,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soup_ps.wav,ps
2559,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sour_ps.wav,ps
2560,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_south_ps.wav,ps
2561,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sub_ps.wav,ps
2562,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_such_ps.wav,ps
2563,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sure_ps.wav,ps
2564,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_take_ps.wav,ps
2565,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_talk_ps.wav,ps
2566,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tape_ps.wav,ps
2567,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_team_ps.wav,ps
2568,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tell_ps.wav,ps
2569,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thin_ps.wav,ps
2570,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_third_ps.wav,ps
2571,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thought_ps.wav,ps
2572,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thumb_ps.wav,ps
2573,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_time_ps.wav,ps
2574,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tip_ps.wav,ps
2575,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tire_ps.wav,ps
2576,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ton_ps.wav,ps
2577,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tool_ps.wav,ps
2578,C:\Users\KADAK SINGH\.cache\kagglehub\datasets\ejlok1\toronto-emotional-speech-set-tess\versions\1\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tough_ps.wav,ps
